Label,X_max,X_min,X_Aver,X_Median,X_Variance,X_StandardDeviation,X_MedianAbsoluteDeviation,X_RootMeanSquare,Y_max,Y_min,Y_Aver,Y_Median,Y_Variance,Y_StandardDeviation,Y_MedianAbsoluteDeviation,Y_RootMeanSquare,Z_max,Z_min,Z_Aver,Z_Median,Z_Variance,Z_StandardDeviation,Z_MedianAbsoluteDeviation,Z_RootMeanSquare,X-Y_max,X-Y_min,X-Y_Aver,X-Y_Median,X-Y_Variance,X-Y_StandardDeviation,X-Y_MedianAbsoluteDeviation,X-Y_RootMeanSquare,Y-Z_max,Y-Z_min,Y-Z_Aver,Y-Z_Median,Y-Z_Variance,Y-Z_StandardDeviation,Y-Z_MedianAbsoluteDeviation,Y-Z_RootMeanSquare,Z-X_max,Z-X_min,Z-X_Aver,Z-X_Median,Z-X_Variance,Z-X_StandardDeviation,Z-X_MedianAbsoluteDeviation,Z-X_RootMeanSquare
1,8.260426,-4.0084977,0.529082608,-0.5830709,7.82783829,2.797827423,1.2000447,2.847414037,9.993755,-9.945803,-0.376647303,-0.6230826,16.78914766,4.097456243,2.377182,4.114730957,6.5683284,-7.6275687,0.577909061,0.766025,9.760611426,3.124197725,2.0323487,3.1771985,16.7670296,-10.498941,0.905729911,-0.1023199,35.90513539,5.992089401,3.133433195,6.060155284,16.177544,-7.1752232,-0.954556364,-0.8341364,12.56816042,3.54516014,2.8487701,3.671421832,7.9256711,-14.7102457,0.048826453,1.63223198,32.32585175,5.685582798,3.68809864,5.685792449
1,8.550587,-3.0549371,0.601925235,-0.23396139,8.834415805,2.972274517,1.67377071,3.032611052,7.197825,-9.216124,-0.617667244,-0.25595254,15.84997433,3.981202624,2.82891694,4.028831984,6.1431665,-7.20821,0.817844715,1.246776,9.788245791,3.128617233,1.7644843,3.233746398,16.738319,-10.0310182,1.219592479,0.2837468,36.04996697,6.00416247,2.77852046,6.126775072,3.7024541,-6.94523239,-1.435511959,-0.58246002,9.667404318,3.109244976,2.19697672,3.424631207,7.836485,-15.758797,0.21591948,1.51677846,34.987834,5.915051479,3.67588172,5.918991064
1,9.918314,-2.6126707,0.550410974,-0.89919364,9.021467681,3.003575816,1.22722836,3.053591315,9.920757,-7.2411966,-0.512378511,-1.2409728,16.4840972,4.060061231,2.5986208,4.092264525,6.2399883,-7.2637987,0.735591712,0.98532563,8.618972326,2.935808632,1.64658723,3.02656034,16.059037,-11.1602027,1.062789485,0.5042694,34.36124639,5.86184667,3.2311716,5.957412851,6.197228,-7.7014836,-1.247970222,-0.9752464,12.39137337,3.52013826,3.0897564,3.734809639,7.6584174,-15.7337513,0.185180737,2.05342354,33.27628482,5.76856003,3.19421436,5.771531575
1,8.749118,-2.4459045,0.665992788,-0.10048734,7.643474968,2.76468352,1.72599976,2.843768866,8.0622,-8.262869,-0.761758118,-0.84788096,15.02299809,3.875951249,2.78921064,3.950097912,5.290704,-7.5594573,0.668799697,0.675617,6.808861131,2.609379453,1.3869696,2.693724961,16.606677,-10.2151938,1.427750905,1.2990051,28.0106399,5.292507903,3.04485776,5.481707084,5.0161198,-7.7210312,-1.430557815,-0.7217375,10.74817409,3.278440802,2.5002713,3.576963762,7.2176784,-15.9032653,0.00280691,1.360396927,27.00630656,5.196759236,3.020117747,5.196759994
1,7.5029526,-4.329202,0.187868545,-0.027183503,7.753705279,2.78454759,2.168266097,2.790877975,7.6095486,-9.21032,-0.040579758,-0.8011498,15.34864102,3.917734169,3.1331277,3.917944326,5.479461,-8.334035,0.200299655,1.4373659,12.56534803,3.544763466,2.3784038,3.550418001,15.2471966,-10.0188008,0.228448303,-0.53359085,39.61996968,6.294439584,4.36585395,6.298583833,3.3188308,-3.4901785,-0.240879413,-0.1713476,2.719041876,1.648951751,1.3151927,1.66645275,8.6306097,-15.3363829,0.01243111,2.53142552,36.58641089,6.048670176,3.64656018,6.04868295
1,8.280278,-4.0231586,0.370972342,-0.4111123,9.575479056,3.094427097,1.7938058,3.116584594,6.9446216,-7.209737,-0.223509475,-0.90133166,12.34859677,3.514057024,2.17712374,3.521157942,4.9302936,-8.849299,-0.002064721,-0.35369098,9.028917622,3.004815739,2.48835962,3.004816448,13.067018,-10.4775608,0.594481817,0.0479529,36.9709602,6.080375005,4.22046797,6.109367302,3.50606114,-4.9052477,-0.221444754,-0.4728096,4.361085895,2.08832131,1.6007723,2.100029446,8.2689772,-14.327233,-0.373037063,1.41904,31.83602125,5.642341823,3.6688564,5.654659839
1,8.258593,-4.7589455,0.200666188,-0.5335908,9.551824284,3.090602576,1.9431623,3.097110137,7.074125,-7.7952514,-0.241282606,-1.4700472,13.55963098,3.682340421,2.5405888,3.690236886,5.5390205,-9.472382,0.067418144,-0.0888809,10.18583229,3.191525073,2.4791967,3.192237068,16.0538444,-10.2289386,0.441948794,-0.17928903,39.85600747,6.313161448,4.45656753,6.328611712,4.4086147,-4.9730541,-0.308700751,-0.4764749,3.849300359,1.961963394,1.3704759,1.986100831,9.0829553,-15.6515893,-0.133248044,1.74585292,35.13904694,5.927819746,3.67832498,5.92931716
1,4.924185,-5.243362,-0.190822078,-0.7089091,4.96834782,2.228979098,1.2055426,2.237132291,9.993755,-9.267437,-0.028084536,0.45723262,14.58671485,3.819255798,1.65666658,3.819359055,5.335908,-5.8035254,0.180095282,0.7049385,6.851369048,2.617511996,1.5238035,2.623700318,13.635429,-13.3703131,-0.162737543,-1.2085969,32.61615423,5.711055439,2.6355782,5.713373587,15.139684,-4.28522,-0.208179818,-0.2324342,6.101315442,2.470084096,1.1456772,2.478841318,8.950092,-10.369438,0.370917361,1.13071157,21.58523001,4.645990746,3.00484613,4.660773509
1,4.6654835,-4.2736135,0.148605186,-0.33383787,3.208368644,1.791191962,0.60872723,1.797345861,9.926866,-9.625098,-0.663870014,0.028405234,15.01849839,3.875370742,2.080912434,3.931821688,4.2513165,-5.799555,-0.141054898,0.258396,4.02450169,2.006116071,1.092838,2.011068913,13.425596,-12.6320825,0.8124752,-0.733954566,29.87182444,5.465512276,2.203390934,5.525571499,6.6978323,-4.94800878,-0.522815116,-0.7531968,5.431535734,2.33056554,1.0274752,2.388487258,6.6810335,-10.2597877,-0.289660083,0.89919362,13.0555931,3.613252427,1.54945964,3.624844282
1,5.12577,-4.4150286,0.163473643,-0.007635816,3.516696226,1.875285638,1.078177216,1.88239737,8.4659815,-6.66118,-0.581968263,-0.2443461,9.606906139,3.09950095,1.5250251,3.153663457,4.169461,-5.476407,-0.046636508,-0.06536258,3.601376749,1.897729367,1.07817708,1.898302324,11.455556,-12.0523713,0.745441906,-0.24648411,21.90575488,4.680358413,1.90040187,4.739350009,5.1498995,-4.42205361,-0.535331755,-0.732122006,3.060919466,1.749548361,1.212872966,1.829617324,7.7711222,-10.4800043,-0.210110151,0.22602016,12.80771855,3.578787302,1.9813414,3.584949767
1,5.8820214,-5.400965,0.161986193,-0.41538838,6.371713303,2.524225288,1.06321098,2.529417488,9.971153,-9.556682,-0.338856126,0.028099801,18.10402849,4.254882899,1.844507599,4.268354714,5.7986383,-7.0044866,-0.057494643,0.4089743,8.167043599,2.857803982,1.5885551,2.858382276,14.6091474,-13.840679,0.500842319,-1.26388016,39.5479497,6.288716062,3.09189441,6.308628435,14.267979,-6.0405407,-0.281361483,-0.5244279,8.520373985,2.918967966,1.15758956,2.932496934,9.5646226,-12.4921941,-0.219480836,0.742201227,26.58901863,5.156454075,2.924517297,5.161122985
1,6.3939266,-3.4703255,-0.23158749,-0.59620446,3.294409521,1.815050832,0.83138754,1.829765637,9.982759,-9.005376,0.604499524,0.7678576,11.70839243,3.421752831,1.4648549,3.474739143,4.533842,-6.469063,0.350074186,0.5946773,4.036155809,2.009018618,1.1777482,2.039290991,15.3699806,-10.917078,-0.836087014,-1.31946887,20.7720458,4.557635988,1.39094014,4.633690462,15.963435,-4.888144,0.254425339,-0.11514806,8.429591228,2.903375833,1.22173056,2.91450227,7.3154169,-10.7860477,0.581661675,1.392467241,12.56217253,3.544315523,1.795943735,3.591726999
1,5.3136115,-3.2849278,0.007687743,-0.12644911,3.502325277,1.871450047,1.10719319,1.871465837,7.763792,-9.805304,-0.16203201,0.74189585,13.93971188,3.733592356,2.01616075,3.737106669,4.5481973,-5.8270435,0.335444421,0.34422258,4.144255049,2.035744348,1.26632368,2.063196067,15.063021,-10.5728554,0.169719753,-1.226006623,29.47318202,5.428920889,2.384512543,5.431573144,5.3908856,-5.786727,-0.497476431,-0.14660765,4.654018162,2.157317353,1.00731673,2.213933369,7.1608678,-11.140655,0.327756679,0.722959023,13.7471438,3.707714093,2.323731477,3.722172516
1,6.137363,-5.353012,-0.101098204,-0.6301075,6.841826192,2.615688474,1.0629056,2.617641503,9.91587,-9.93389,-0.387590949,0.22540927,16.49929634,4.061932586,1.45477557,4.080382713,6.1291165,-6.888422,0.065182363,0.22632557,6.998148178,2.645401326,1.51372407,2.646204247,16.071253,-13.8473988,0.286492745,-1.3295482,41.72330879,6.459358233,2.49019219,6.465708537,7.2699072,-5.3304104,-0.452773312,-0.7082983,5.184274128,2.276900114,1.3005322,2.321481811,9.3984671,-12.840082,0.166280567,0.73609264,24.59683386,4.959519519,3.03752744,4.962306226
3,0.9041432,-1.0945592,-0.048152619,-0.11957593,0.252586482,0.502579826,0.37710361,0.504881329,1.2162657,-1.5313177,-0.003568634,-0.011451593,0.26734569,0.517054823,0.375239407,0.517067138,2.304167,-2.313488,0.330072199,0.649545,2.009367866,1.417521734,1.0548782,1.455443411,1.8189391,-1.65994833,-0.044583985,-0.07323691,0.483475428,0.695323973,0.472178437,0.696751864,2.89592134,-2.8602351,-0.333640833,-0.4982775,2.181658036,1.477043681,1.08124339,1.514256993,2.86769195,-3.1675638,0.378224818,0.84661897,3.562248634,1.887392019,1.31719953,1.92491627
3,1.1009508,-0.99762017,0.174727718,0.09827065,0.168742146,0.410782358,0.28202877,0.446398837,1.6732641,-1.4093449,0.080214409,0.010652645,0.300419102,0.54810501,0.345145685,0.553943547,1.9241339,-2.0112193,0.287530095,0.257794,1.068706583,1.033782658,0.85141263,1.07302383,1.34862484,-1.04076333,0.094513309,0.039148468,0.159738547,0.39967305,0.214384448,0.410696131,1.998968759,-2.5845979,-0.207315686,-0.1872202,0.564872204,0.751579805,0.3789678,0.779648637,1.44849338,-1.64024094,0.112802377,0.04607268,0.521930297,0.722447436,0.44661212,0.731200844
3,0.7771104,-0.7030745,0.033020537,0.042077947,0.135590345,0.368225943,0.299072997,0.369703531,1.6844494,-1.4572818,-0.037982007,-0.11318435,0.423289482,0.65060701,0.38962047,0.651714749,1.3771206,-1.3137374,0.003627231,0.0974717,0.870569152,0.933042953,0.9693907,0.933050003,1.6753947,-1.44210168,0.071002544,0.10120015,0.415372075,0.644493658,0.40133832,0.648392964,1.90469274,-2.1571605,-0.041609238,0.1025317,0.848376327,0.921073464,0.65646924,0.922012828,1.14782243,-1.198955147,-0.029393306,0.01997375,0.487841938,0.698456826,0.54435015,0.699075035
3,0.35926044,-0.36112466,0.01479386,0.017044231,0.025348181,0.159211121,0.114249611,0.159896965,1.2133362,-0.8253136,-0.019792612,-0.16804546,0.237991764,0.487843995,0.29055089,0.488245339,1.9289277,-2.0772657,0.092078808,0.34487936,1.447574788,1.203152022,0.98536964,1.206670334,0.87724527,-1.0855045,0.034586473,0.098803283,0.199508546,0.446663795,0.294545643,0.44800086,2.14943728,-2.42107988,-0.11187142,-0.2343582,1.16884527,1.081131477,0.67377973,1.086904083,1.943575086,-1.97872874,0.077284947,0.386957299,1.359998303,1.166189651,0.881239989,1.168747734
3,0.5238438,-0.9715212,-0.06234993,-0.036751624,0.081760667,0.285938223,0.127565414,0.292657105,1.4165354,-1.202151,0.02026133,-0.08335695,0.295601198,0.54369219,0.37470677,0.54406959,1.6524915,-1.3728596,-0.126721194,-0.6045376,0.866518158,0.930869571,0.3491404,0.939455384,1.003745423,-1.70362418,-0.08261126,0.04846955,0.391600122,0.625779612,0.43010054,0.631208953,1.9267971,-2.3955135,0.146982525,0.31105724,0.760931462,0.872313855,0.57897114,0.884610267,1.59576619,-1.2676647,-0.064371265,-0.33449304,0.782362703,0.884512692,0.584830215,0.886851939
3,2.8815403,-2.1563616,-0.091670903,-0.22796659,1.405755209,1.185645482,0.81519361,1.189184075,3.6828856,-2.501241,-0.048726664,-0.07350325,0.685879573,0.828178467,0.32676988,0.829610668,1.6812537,-2.1813953,0.039448459,0.058056913,1.013655524,1.006804611,0.716124037,1.007577146,2.04610676,-1.98804986,-0.042944239,-0.148071764,0.805925051,0.897733285,0.566454354,0.898759845,4.3950147,-2.4506409,-0.088175123,-0.383761529,2.38047953,1.542880271,1.002946487,1.545397807,3.5859465,-4.7369648,0.131119362,0.284958226,4.575173978,2.138965633,1.672731514,2.142980696
3,3.465838,-2.0839236,-0.071416853,-0.25539714,1.710142993,1.307724357,0.80267676,1.309672997,5.02938,-4.5641255,-0.041301825,-0.07882957,1.445733051,1.202386398,0.25912558,1.203095546,1.8490328,-2.1268005,0.074997658,0.057790596,1.104955586,1.051168676,0.806138854,1.053840706,3.3475935,-2.84558756,-0.030115028,-0.0820252,1.342417853,1.158627573,0.5741773,1.159018882,5.77213565,-4.45253905,-0.116299482,-0.17124126,3.290943919,1.814095896,1.25541408,1.817819983,3.5768917,-4.8086036,0.14641451,0.40559943,5.202908461,2.280988483,1.76887163,2.285682758
3,3.0546458,-2.1100225,-0.062275359,-0.32676986,1.747882419,1.322075043,0.79229044,1.323540947,3.3097768,-1.4269217,-0.041937939,-0.13928333,0.612397583,0.782558357,0.34780885,0.783681296,1.5353124,-1.8032264,0.092369085,0.06231797,0.847083939,0.920371631,0.7028082,0.924995128,2.72361482,-1.6596819,-0.02033742,-0.17204024,0.811757289,0.900975743,0.48655951,0.901205248,4.03921665,-2.2852586,-0.134307024,-0.310790915,2.154609472,1.467858805,1.032507635,1.473990451,3.2447956,-4.3095274,0.154644444,0.330231984,4.670445128,2.161121266,1.732918916,2.166647187
3,3.1841352,-3.0854805,-0.454541781,-1.006095,4.000643904,2.00016097,1.48195902,2.05115873,0.8353582,-0.8588765,-0.024523185,-0.069027774,0.134817479,0.367174997,0.259312294,0.367993023,1.7666223,-1.7311921,0.210262872,0.3979787,1.066264788,1.032600982,0.8900307,1.053790901,3.13984724,-3.1951307,-0.430018596,-1.15148097,3.553493356,1.885071181,1.38910759,1.933496664,1.9645426,-2.16399006,-0.234786057,-0.372933225,1.39452507,1.18090011,0.996015845,1.204013938,4.8521028,-4.4736717,0.664804653,1.10994217,9.023965163,3.003991538,2.56319053,3.076675217
3,2.6401596,-2.8252518,-0.454929675,-0.893085,3.5774308,1.891409739,1.6716328,1.945351333,1.7974709,-1.4511104,-0.080047784,-0.17287487,0.29013119,0.538638273,0.291382725,0.544553796,1.7654005,-1.8536706,0.102594818,0.35002577,1.294329667,1.137686102,1.03847103,1.142302659,2.9593366,-4.2531491,-0.374881891,-0.59437189,4.380239426,2.092902154,1.94530025,2.126211621,1.56778566,-2.6004533,-0.182642602,-0.25747967,1.236306862,1.111893368,1.044884975,1.126794206,4.3273693,-3.7409387,0.557524493,1.15972769,8.990840936,2.998473101,2.74370131,3.049864668
3,2.6914723,-3.131906,-0.421884908,-0.55955255,4.099907921,2.024822936,2.04578765,2.06830723,1.670411,-1.2935071,-0.017916679,-0.13164146,0.310534598,0.557256313,0.26389378,0.557544263,1.7098118,-1.6792686,0.162700905,0.267559,1.058978985,1.029067046,0.976468,1.041849591,3.33929505,-4.3518039,-0.403968229,-0.35888332,5.130989092,2.265168667,2.09648954,2.300908391,1.7275269,-2.4657576,-0.180617584,-0.16218472,0.993762566,0.996876405,0.85062992,1.013106746,4.5729371,-4.2531494,0.584585813,0.66584309,9.177061105,3.029366453,3.04516321,3.085255529
3,1.4280853,-1.8926849,0.057939151,-0.006393433,1.147139343,1.071045911,0.919647217,1.0726119,1.7092438,-1.9650726,0.003271487,0.066482544,0.459143634,0.677601383,0.179443359,0.67760928,0.9335785,-0.9580536,-0.070022583,-0.022384644,0.219030801,0.468007266,0.366363526,0.473216613,3.2991638,-2.54129025,0.054667664,-0.141235347,2.405287917,1.550899067,1.247558583,1.551862259,1.26272586,-1.995025603,0.07329407,0.19567871,0.480174636,0.692946344,0.385589615,0.69681178,2.6959534,-2.10629274,-0.127961734,-0.24456788,2.162887031,1.470675706,1.22406007,1.476232108
3,1.3148651,-1.4056244,-0.033395382,-0.16127014,0.866264256,0.930733182,0.94421386,0.931332114,1.1100311,-1.5004425,-0.02635803,-0.013626099,0.346914121,0.58899416,0.336456299,0.589583638,1.0329132,-1.0114594,-0.047229004,-0.05656433,0.237760137,0.487606539,0.3364563,0.489888473,2.5237122,-2.3511658,-0.007037352,-0.30679321,1.96622717,1.402222226,1.29562379,1.402239885,0.97433473,-1.483398433,0.020870975,0.11236572,0.268431324,0.518103585,0.27557374,0.518523791,2.20034784,-2.00695797,-0.013833622,-0.13989258,1.771499218,1.330976791,1.31271364,1.33104868
3,1.4077911,-1.8948212,-0.048060614,-0.14097595,0.834564121,0.913544811,0.73699951,0.914808146,2.1525116,-1.5741425,0.148567198,0.17863464,0.416988784,0.645746687,0.21896362,0.66261678,0.84065247,-1.4023895,-0.04952545,0.06626892,0.305454843,0.552679693,0.41442871,0.554894236,2.8719178,-3.4812317,-0.196627812,-0.23522949,1.85826526,1.363182035,1.04888918,1.377290004,2.08624268,-1.4524231,0.198092648,0.08139038,0.398571224,0.631324975,0.33966064,0.661673576,2.7301331,-2.656372,-0.001464836,0.112182621,2.049632123,1.431653632,1.224060049,1.431654382
3,1.4772186,-1.6865387,0.12526526,0.2841339,1.057258346,1.028230687,0.9463501,1.035832869,1.5095062,-1.5655975,0.008232503,-0.014694214,0.374317427,0.611814863,0.404815686,0.611870249,1.0008698,-0.9014435,-0.04911989,-0.05656433,0.25665493,0.506611222,0.38986207,0.508986929,2.8067627,-2.7218017,0.117032757,-0.16366577,2.118897331,1.45564327,1.336212167,1.46034037,1.272338808,-1.16937255,0.057352393,-0.04251098,0.388478464,0.623280406,0.51376346,0.625913541,2.3797913,-2.0422058,-0.17438515,-0.421875008,2.169556722,1.47294152,1.337280292,1.48322854
3,1.212326,-1.2283173,0.234979034,0.1847992,0.534201964,0.730891212,0.7369995,0.767735052,1.3268585,-0.7645111,0.032313646,-0.088394165,0.257250515,0.507198694,0.322570805,0.508227003,1.2038116,-1.721756,-0.392405655,-0.28300476,0.600239174,0.77475104,0.70602416,0.868459194,1.7365113,-1.87051394,0.202665387,0.12365722,1.087539745,1.042851737,1.02539059,1.062361993,2.3842468,-1.6991577,0.424719301,0.277923582,0.580425098,0.76185635,0.399475118,0.872245139,2.0849915,-2.8336792,-0.627384689,-0.46887208,2.22070291,1.490202305,1.47293092,1.616884182
3,0.9762726,-1.0520782,-0.206821481,-0.33644104,0.377916242,0.614748926,0.51589966,0.648607252,0.8077545,-0.6107025,0.078458378,0.0493927,0.092398757,0.303971639,0.22750854,0.313933869,1.7186432,-1.5519257,0.211586537,0.28523254,0.690604299,0.831026052,0.65475466,0.857539015,1.4171448,-1.38772584,-0.285279859,-0.45098877,0.488206253,0.698717577,0.47958371,0.754712429,1.79678343,-1.79208376,-0.133128158,-0.079895022,0.761602982,0.872698677,0.447540278,0.882794477,2.6820679,-2.5281983,0.418408017,0.58963012,2.05780318,1.434504507,1.17385865,1.494278571
3,0.061965942,-1.1663666,-0.425834068,-0.40052795,0.167525441,0.409298718,0.39093018,0.590643796,0.7863922,-1.0753326,-0.013461773,-0.004013062,0.102960694,0.320874889,0.155944828,0.321157148,1.3426666,-0.08753967,0.486339473,0.47322083,0.197995528,0.444966884,0.410156255,0.659182533,0.299896238,-1.3097534,-0.412372296,-0.36981202,0.193006447,0.43932499,0.362091073,0.602542411,0.3719177,-2.17233274,-0.499801246,-0.31060791,0.36487904,0.604052183,0.359954832,0.784015513,2.2270508,-0.143096922,0.912173542,0.73916626,0.69404441,0.833093278,0.756225587,1.235356216
3,0.78401184,-1.4419403,-0.378701718,-0.28089905,0.419465757,0.647661761,0.55435181,0.750253789,1.3877411,-0.8916168,-0.003430453,-0.07450867,0.191134544,0.437189369,0.14419555,0.437202827,1.2978058,-0.9313507,0.272954613,0.22328186,0.351608536,0.592965881,0.4977417,0.652773128,1.08602904,-1.66970826,-0.375271265,-0.37301636,0.534408394,0.731032417,0.61843872,0.821728007,1.6376343,-1.7803345,-0.276385066,-0.1696167,0.580845153,0.762131979,0.597076418,0.81069961,2.470581,-1.58398438,0.651656332,0.46786499,1.489607577,1.220494808,1.02966307,1.383569135
5,0.023518313,-0.014966198,0.001090311,6.11E-04,6.18E-05,0.007864041,0.003970759,0.007939265,-0.003665192,-0.15088372,-0.078758998,-0.082161374,8.00E-04,0.028292897,0.0158825,0.083686724,0.034208454,-0.024740042,0.001949805,0.001527163,1.36E-04,0.011646852,0.006719518,0.011808933,0.137444685,-6.11E-04,0.079849309,0.0833834,7.06E-04,0.026575766,0.016493654,0.08415571,9.16E-04,-0.138666422,-0.080708804,-0.081245078,6.88E-04,0.02623456,0.018020388,0.084865559,0.038179078,-0.043676864,8.59E-04,0.002138029,2.53E-04,0.015914256,0.009162978,0.015937449
5,0.038789943,-0.020158553,0.001807922,9.16E-04,8.71E-05,0.009334824,0.00488722,0.009508287,-0.003665192,-0.15088372,-0.074893597,-0.07544186,6.59E-04,0.025664834,0.015577067,0.079169025,0.04184427,-0.032986723,0.004215357,0.004886922,1.78E-04,0.0133248,0.007330383,0.013975676,0.160962995,-6.11E-04,0.076701518,0.076663591,6.84E-04,0.026157388,0.016493367,0.081039076,9.16E-04,-0.138666422,-0.079108954,-0.080939645,6.01E-04,0.024508613,0.014966203,0.082818468,0.058337633,-0.071776666,0.002407435,0.002748894,3.97E-04,0.019935919,0.010079277,0.020080752
5,0.009468411,-0.012522738,-0.001493551,-0.001832596,2.40E-05,0.004903104,0.003665192,0.005125537,-0.04917465,-0.122478485,-0.080765549,-0.08124508,2.11E-04,0.014532833,0.00855211,0.082062641,0.018020526,-0.009773844,0.005580251,0.005497787,2.83E-05,0.005317663,0.003970624,0.007708226,0.119118726,0.043371433,0.079271998,0.079717917,2.17E-04,0.014739988,0.009773843,0.080630744,-0.052534409,-0.122783914,-0.0863458,-0.08765886,2.28E-04,0.015104961,0.009774143,0.087657042,0.026572639,-0.013133603,0.007073802,0.006414085,6.92E-05,0.008319291,0.005192355,0.010920132
5,0.023823744,-0.015577064,0.001392768,9.16E-04,5.00E-05,0.007069207,0.003664894,0.007205102,-0.01985312,-0.11728613,-0.07735692,-0.07849618,2.94E-04,0.017137892,0.009468406,0.079232572,0.013744468,-0.012522738,0.002742776,0.003359759,3.08E-05,0.005551147,0.003054759,0.006191773,0.11759113,0.040317106,0.078749688,0.079412482,2.28E-04,0.015108863,0.009468408,0.080185978,-0.017104226,-0.110566605,-0.080099697,-0.082161372,3.00E-04,0.017329124,0.01069014,0.081952791,0.021380284,-0.026267206,0.001350008,0.003359759,1.09E-04,0.010432753,0.005802922,0.010519737
5,0.014355334,-0.014355334,-2.38E-04,-6.11E-04,3.27E-05,0.005719598,0.003970759,0.005724558,-0.04642576,-0.11759156,-0.077934188,-0.07727446,2.28E-04,0.015103309,0.01160644,0.079384178,0.020158553,-0.008552114,0.005247353,0.005192355,2.71E-05,0.005208364,0.003359759,0.00739336,0.120645886,0.036957349,0.077695934,0.077274448,2.44E-04,0.01562966,0.012522734,0.07925241,-0.048258355,-0.119729595,-0.083181541,-0.083688541,2.56E-04,0.01598971,0.012828169,0.084704425,0.033292156,-0.015271334,0.005485607,0.004581489,7.60E-05,0.008719951,0.005802922,0.010301914
5,0.03573562,-0.022296581,0.00533286,0.003359759,1.86E-04,0.013635669,0.009162979,0.014641409,-0.028099801,-0.10751228,-0.074672168,-0.07422013,2.45E-04,0.01565243,0.009468416,0.076295027,0.040011674,-0.034513887,1.83E-04,-3.05E-04,1.87E-04,0.013684675,0.00732995,0.013685903,0.133779486,0.036957349,0.080005027,0.07941278,4.10E-04,0.020248635,0.01282774,0.082527641,-0.025656343,-0.125532803,-0.07485545,-0.074525562,4.59E-04,0.021426106,0.014966199,0.077861521,0.057726767,-0.052839844,-0.005149577,-0.001833028,6.48E-04,0.025454029,0.015576632,0.025969708
5,0.017715093,-0.03145956,-0.002205219,-0.002748894,6.07E-05,0.007790218,0.004886922,0.008096325,-0.04153884,-0.13805555,-0.081495532,-0.08399397,3.80E-04,0.019501024,0.01282817,0.083796251,0.023823744,-0.007635816,0.004877757,0.005192355,4.20E-05,0.006482724,0.004276355,0.008112843,0.1310306,0.036957351,0.079290314,0.079107047,2.77E-04,0.01662895,0.010995273,0.081015281,-0.044898598,-0.134084924,-0.08637329,-0.087353728,4.00E-04,0.020011382,0.014660467,0.088661156,0.045509461,-0.013439035,0.007082976,0.006108653,1.22E-04,0.011029603,0.007635653,0.013108039
5,0.022602014,-0.03145956,-8.92E-04,-6.11E-04,1.11E-04,0.010544434,0.007024816,0.010582083,-0.027488936,-0.1554652,-0.080551746,-0.07880162,4.98E-04,0.022309667,0.0140499,0.083584119,0.0290161,-0.019242255,0.003622431,0.003970624,7.59E-05,0.008713133,0.004581624,0.009436137,0.138971839,0.036041049,0.079659893,0.07941262,3.86E-04,0.019650817,0.01343918,0.082047871,-0.018936822,-0.152716306,-0.084174177,-0.081855946,5.82E-04,0.024122153,0.016187922,0.08756238,0.045509461,-0.036346482,0.004514284,0.003970624,2.55E-04,0.015957826,0.009773843,0.016584058
5,0.014049901,-0.009162978,5.71E-04,3.05E-04,2.62E-05,0.005121014,0.003665624,0.005152763,-0.04886922,-0.11759156,-0.081055709,-0.081855945,2.26E-04,0.015039186,0.010384705,0.082439099,0.014355334,-0.009162978,0.003341427,0.003054326,2.00E-05,0.004472231,0.002749326,0.005582651,0.112093773,0.040317106,0.081626839,0.081550506,2.42E-04,0.015559519,0.011606443,0.083096567,-0.05406144,-0.115148099,-0.084397136,-0.084299406,1.87E-04,0.013662496,0.009773844,0.08549585,0.019547688,-0.011911872,0.002770297,0.002748893,4.35E-05,0.006593685,0.004276056,0.007152008
5,0.022296581,-0.009468411,0.001072056,6.11E-04,2.87E-05,0.005355183,0.003054461,0.005461436,-0.051923547,-0.12003502,-0.081614651,-0.08032878,1.97E-04,0.014050252,0.00855212,0.082815221,0.013439035,-0.009468411,0.002904673,0.003054326,2.22E-05,0.004710688,0.003665192,0.005534231,0.114842669,0.049480084,0.082686707,0.081245076,1.86E-04,0.013656156,0.008552114,0.083806814,-0.059864796,-0.114537236,-0.084519324,-0.083383102,1.84E-04,0.013569809,0.010079271,0.085601728,0.015882497,-0.02687807,0.001832618,0.002137894,5.16E-05,0.007183835,0.004581624,0.007413904
5,0.02687807,-0.025961773,-2.14E-05,3.05E-04,1.31E-04,0.011448814,0.007636248,0.011448834,-0.022907447,-0.16126843,-0.086510737,-0.09132435,7.95E-04,0.02819175,0.01802053,0.090988364,0.02687807,-0.021685716,0.004972436,0.004886922,7.76E-05,0.008811517,0.005497788,0.010117705,0.145080501,0.015577063,0.086489346,0.089797194,7.66E-04,0.027679042,0.018936824,0.090810442,-0.035735617,-0.166460785,-0.091483173,-0.092240652,8.29E-04,0.028791044,0.016493363,0.0959067,0.04642576,-0.040317106,0.004993827,0.004886922,2.67E-04,0.016339208,0.008552113,0.017085316
