Label,X_max,X_min,X_Aver,X_Median,X_Variance,X_StandardDeviation,X_MedianAbsoluteDeviation,X_RootMeanSquare,Y_max,Y_min,Y_Aver,Y_Median,Y_Variance,Y_StandardDeviation,Y_MedianAbsoluteDeviation,Y_RootMeanSquare,Z_max,Z_min,Z_Aver,Z_Median,Z_Variance,Z_StandardDeviation,Z_MedianAbsoluteDeviation,Z_RootMeanSquare,X-Y_max,X-Y_min,X-Y_Aver,X-Y_Median,X-Y_Variance,X-Y_StandardDeviation,X-Y_MedianAbsoluteDeviation,X-Y_RootMeanSquare,Y-Z_max,Y-Z_min,Y-Z_Aver,Y-Z_Median,Y-Z_Variance,Y-Z_StandardDeviation,Y-Z_MedianAbsoluteDeviation,Y-Z_RootMeanSquare,Z-X_max,Z-X_min,Z-X_Aver,Z-X_Median,Z-X_Variance,Z-X_StandardDeviation,Z-X_MedianAbsoluteDeviation,Z-X_RootMeanSquare
4,14.649522,-15.248072,-2.973526658,-3.6493618,50.42468449,7.101034044,5.1098252,7.698476815,4.1000705,-16.783354,-5.011225773,-6.2482677,28.06026061,5.297193654,3.8019922,7.291957512,5.649119,-7.197569,1.727386591,2.0937295,4.626980356,2.151041691,0.81762,2.758775959,28.325801,-18.5969616,2.037699115,3.4350807,137.7474863,11.73658751,9.3080573,11.91216622,2.00514395,-18.9656689,-6.738612364,-6.7935472,25.51732556,5.051467664,3.9947256,8.421770726,19.3744787,-21.847091,4.700913249,6.386533,76.44381468,8.743215351,4.715381,9.926852475
4,17.980455,-19.6133,-3.453240878,-4.368221,58.67138275,7.659724718,4.01148494,8.402157777,13.517663,-15.317504,-3.917494606,-5.072715,32.80846581,5.727867475,4.073135,6.939396933,9.93474,-5.54138,2.48941311,2.6144683,4.940497731,2.222723044,1.3874399,3.337315592,33.297959,-33.130963,0.464253728,1.404798,156.9019357,12.52605028,8.3425959,12.53465066,10.824785,-23.885754,-6.406907716,-8.2390464,50.47273626,7.104416673,5.0194446,9.566671455,22.632987,-17.1394912,5.942653988,7.736264,61.11350417,7.817512659,3.0334535,9.819808582
4,19.612701,-13.912706,-4.113519848,-6.2608376,45.30814603,6.731132597,2.9909566,7.888548128,6.5726824,-19.6133,-4.415644127,-4.5723267,26.19342357,5.117951111,2.9023709,6.759536717,9.209297,-2.3307555,2.64841803,2.4504654,4.877650032,2.208540249,1.513734,3.448444301,27.654227,-20.4853884,0.302124279,-0.796072,120.2278316,10.96484526,5.9142774,10.96900682,6.519411,-23.4033212,-7.064062157,-7.8362218,41.24480678,6.422211985,4.140772,9.547029954,15.6251588,-20.9331033,6.761937878,9.4672719,50.65841314,7.117472384,1.5257053,9.817444525
4,14.422671,-13.493721,-2.689128265,-4.501099,38.58465632,6.211654878,2.9113491,6.768756692,8.121132,-12.469003,-3.742088403,-6.493075,39.12082064,6.254663911,3.68707,7.288624442,5.401319,-8.7532015,-0.426167934,0.05746084,17.30892529,4.160399655,3.25611434,4.18216982,22.821531,-21.1551666,1.052960138,3.7158012,124.6492773,11.16464407,7.7859443,11.21418755,14.7482826,-16.3954936,-3.315920469,-7.680599,101.8438098,10.09176941,5.09486102,10.62257682,8.0732484,-10.9750206,2.262960331,3.4572272,17.04272258,4.128283248,1.8579005,4.707835176
4,9.097966,-10.563218,-3.137399842,-5.4204726,30.75509646,5.545727766,2.3750484,6.371685352,7.383718,-10.936713,-3.354347677,-6.033388,34.31283454,5.857715813,3.39019,6.750146878,6.1100025,-10.132261,-1.288602019,-1.1875241,17.24401646,4.152591536,3.2656909,4.347931879,19.603724,-17.7841305,0.216947835,0.6224927,115.6033334,10.75189906,10.9462907,10.75408758,16.5870294,-16.443377,-2.065745658,-4.85544124,92.89718732,9.638318698,7.49863846,9.857205103,10.4099889,-6.7803792,1.848797823,2.193089,14.45065743,3.801402034,2.7868504,4.227139792
4,6.14831,-10.448297,-3.598362033,-5.2002063,22.79453712,4.774362483,2.5761607,5.978523768,7.431602,-13.781025,-3.984881944,-6.7324953,41.01672454,6.404430071,3.8786068,7.542944295,6.3781533,-8.283937,-0.804944297,0.23942018,14.94464248,3.865830115,2.93050282,3.948743826,17.535133,-17.104178,0.38651991,2.0781669,111.6409039,10.56602593,10.0556471,10.57309328,14.5567463,-17.4489413,-3.179937647,-7.2592194,100.0886972,10.00443388,6.4834981,10.49765215,10.5823717,-4.39575428,2.793417737,3.30399837,9.686673104,3.112342061,2.31758727,4.182087488
4,12.813767,-10.304645,-3.165421939,-4.4915223,39.61325315,6.293906033,4.0031057,7.045079787,7.6231384,-13.397953,-3.582587664,-7.0102224,38.75935628,6.225701268,2.8634656,7.182916584,4.9320555,-7.824251,-1.475690149,-1.2737153,11.26802298,3.356787598,2.7389667,3.666835747,21.030667,-17.448942,0.417165725,2.0302828,136.6934695,11.69159825,9.7587663,11.69903828,14.1257895,-14.6620915,-2.106897516,-6.1195796,85.70461173,9.257678528,5.851429,9.494399869,7.4603331,-8.2169006,1.689731791,2.7772737,14.5162082,3.8100142,1.61848046,4.167901357
4,13.129802,-10.91756,-3.829669235,-5.3247046,39.79000974,6.307932287,3.0166944,7.379456361,7.4028716,-16.903065,-3.132956579,-4.7405195,39.08409092,6.251727035,4.2999855,6.992818305,8.2169,-6.397307,-1.256668595,-1.4939818,13.30882153,3.648125755,2.9305028,3.858501974,22.007502,-18.119319,-0.696712656,-0.316035,130.5487173,11.42579176,8.9351602,11.44701384,13.350069,-21.164744,-1.876287984,-3.9647981,90.94097339,9.536297677,6.9910696,9.719127018,6.6654575,-8.6670099,2.57300064,3.7253778,11.49916944,3.39104253,0.90979668,4.256700804
4,7.868544,-11.603498,-4.548443957,-5.2684407,25.54052799,5.053763745,3.7199913,6.799181599,6.4721255,-14.305954,-3.962694176,-5.1756654,43.97236363,6.631166084,6.1902083,7.724979532,1.1941081,-6.045958,-3.107650106,-3.1842883,2.27681767,1.508912744,1.114501,3.454606613,19.445707,-15.453974,-0.585749781,0.8852558,125.8645862,11.21893873,10.72482647,11.23421955,11.2820768,-14.2987716,-0.85504407,-2.0231006,62.41934172,7.900591226,7.4854716,7.946725243,8.5574758,-10.1633863,1.440793851,2.3798364,15.93325322,3.991647933,2.3139958,4.243717727
4,11.836334,-11.468824,-4.152168196,-5.321113,31.76456216,5.636005869,2.6617542,7.000361625,7.2753806,-18.283321,-3.900561603,-6.569091,48.17756692,6.941006189,4.569334,7.961906036,3.5727475,-6.7109475,-2.480279251,-2.8682537,6.543153747,2.557958902,1.8638859,3.562995777,22.684462,-16.9754884,-0.251606593,2.475006,126.7343746,11.25763628,8.3910786,11.26044761,12.9981215,-20.0915419,-1.420282352,-4.5956698,81.10950902,9.00608178,6.3488252,9.117385096,8.67120038,-10.1250792,1.671888945,2.7060461,14.7620775,3.842144909,1.3700826,4.19014202
